customer_id,age,gender,item_purchased,category,purchase_amount,location,size,color,season,review_rating,subscription_status,shipping_type,discount_applied,promo_code_used,previous_purchases,payment_method,frequency_of_purchases,review_imputed,purchases_per_year,dataset_block,spend_x_frequency,high_value_flag,low_value_flag,high_repeat_flag,low_repeat_flag,promo_dependency_score,promo_flag,satisfaction_flag,high_satisfaction,low_satisfaction,age_band,loyalty_score_A,loyalty_score_B,loyalty_tier_A,loyalty_tier_B,premium_shipping,digital_payment,category_code,segment_code,segment_label
1848,46,Male,Sandals,Footwear,100.0,Arizona,Xl,Cyan,Summer,4.4,0,Free Shipping,0,0,49,Credit Card,Weekly,0,52,organic_block,5200.0,1,0,1,0,0.0,0,1,0,0,Mid-Age (35-49),0.6958775510204082,0.9588979591836734,High,High,0,1,2,S1,High-Value Loyal
1849,19,Male,Jeans,Clothing,73.0,Maine,Xl,Yellow,Winter,2.7,0,Express,0,0,34,Cash,Every 3 Months,0,4,organic_block,292.0,0,0,0,0,0.0,0,0,0,1,Teen (18-24),0.2327466986794718,0.6622423469387755,Low,High,1,0,1,S0,General Buyers
1850,30,Male,Skirt,Clothing,40.0,New Mexico,M,Maroon,Winter,4.5,0,Store Pickup,0,0,35,Bank Transfer,Monthly,0,12,organic_block,480.0,0,0,0,0,0.0,0,1,1,0,Young Adult (25-34),0.4220848339335734,0.630969387755102,Medium,High,0,0,1,S0,General Buyers
1851,51,Male,Gloves,Accessories,76.0,Wyoming,S,Black,Winter,2.8,0,Store Pickup,0,0,50,Debit Card,Weekly,0,52,organic_block,3952.0,0,0,1,0,0.0,0,0,0,1,Senior (50-70),0.5740000000000001,0.763,High,High,0,1,0,S0,General Buyers
1852,28,Male,Skirt,Clothing,80.0,Delaware,S,Lavender,Fall,3.1,0,Free Shipping,0,0,4,Bank Transfer,Fortnightly,0,26,organic_block,2080.0,0,0,0,1,0.0,0,0,0,0,Young Adult (25-34),0.1889163665466186,0.5638061224489797,Low,Medium,0,0,1,S0,General Buyers
1853,41,Male,Sweater,Clothing,80.0,Pennsylvania,Xl,Violet,Winter,3.8,0,Store Pickup,0,0,32,Cash,Weekly,0,52,organic_block,4160.0,0,0,0,0,0.0,0,0,0,0,Mid-Age (35-49),0.5437959183673469,0.7486632653061224,High,High,0,0,1,S0,General Buyers
1854,29,Male,Blouse,Clothing,67.0,North Dakota,Xl,Olive,Spring,2.9,0,Express,0,0,11,Paypal,Fortnightly,0,26,organic_block,1742.0,0,0,0,1,0.0,0,0,0,1,Young Adult (25-34),0.2157735094037615,0.5306454081632653,Low,Medium,1,1,1,S0,General Buyers
1855,25,Male,Sweater,Clothing,61.0,Kentucky,M,Teal,Spring,3.8,0,Express,0,0,49,Credit Card,Annually,0,1,organic_block,61.0,0,0,1,0,0.0,0,0,0,0,Young Adult (25-34),0.3978775510204081,0.7522729591836734,Medium,High,1,1,1,S0,General Buyers
1856,60,Male,Shirt,Clothing,76.0,Rhode Island,Xl,Teal,Spring,4.7,0,Standard,0,0,9,Cash,Annually,0,1,organic_block,76.0,0,0,0,1,0.0,0,1,1,0,Senior (50-70),0.2249795918367347,0.6678163265306122,Low,High,0,0,1,S0,General Buyers
1857,63,Male,Jewelry,Accessories,55.0,Arizona,Xl,Beige,Summer,3.2,0,Free Shipping,0,0,30,Paypal,Bi-Weekly,0,26,organic_block,1430.0,0,0,0,0,0.0,0,0,0,0,Senior (50-70),0.3561000400160063,0.5930841836734694,Medium,Medium,0,1,0,S0,General Buyers
1858,51,Male,T-Shirt,Clothing,85.0,Colorado,L,Maroon,Summer,4.0,0,Next Day Air,0,0,33,Cash,Monthly,0,12,organic_block,1020.0,1,0,0,0,0.0,0,1,0,0,Senior (50-70),0.3698399359743897,0.787640306122449,Medium,High,1,0,1,S1,High-Value Loyal
1859,22,Male,Scarf,Accessories,69.0,Maine,S,Peach,Spring,4.9,0,2-Day Shipping,0,0,8,Debit Card,Annually,0,1,organic_block,69.0,0,0,0,1,0.0,0,1,1,0,Teen (18-24),0.2348571428571429,0.6440892857142858,Low,High,1,1,0,S0,General Buyers
1860,54,Male,Belt,Accessories,26.0,New Jersey,L,Beige,Summer,3.7,0,Store Pickup,0,0,29,Debit Card,Fortnightly,0,26,organic_block,676.0,0,1,0,0,0.0,0,0,0,0,Senior (50-70),0.3899775910364145,0.4911071428571428,Medium,Medium,0,1,0,S0,General Buyers
1861,18,Male,T-Shirt,Clothing,64.0,Kansas,M,Silver,Summer,4.8,0,Next Day Air,0,0,4,Credit Card,Monthly,0,12,organic_block,768.0,0,0,0,1,0.0,0,1,1,0,Teen (18-24),0.2562889155662264,0.5958061224489796,Low,Medium,1,1,1,S0,General Buyers
1862,29,Male,Sneakers,Footwear,60.0,South Dakota,S,Peach,Fall,3.6,0,Standard,0,0,19,Debit Card,Monthly,0,12,organic_block,720.0,0,0,0,0,0.0,0,0,0,0,Young Adult (25-34),0.2521256502601041,0.5828367346938776,Low,Medium,0,1,2,S0,General Buyers
1863,59,Male,Gloves,Accessories,36.0,New Hampshire,M,Turquoise,Winter,4.6,0,Express,0,0,10,Paypal,Fortnightly,0,26,organic_block,936.0,0,1,0,1,0.0,0,1,1,0,Senior (50-70),0.3456510604241696,0.4919183673469387,Medium,Medium,1,1,0,S5,Low-Value Occasional
1864,25,Male,Sandals,Footwear,21.0,Connecticut,L,Orange,Spring,4.3,0,2-Day Shipping,0,0,39,Debit Card,Monthly,0,12,organic_block,252.0,0,1,1,0,0.0,0,1,0,0,Young Adult (25-34),0.4305746298519407,0.5562525510204082,Medium,Medium,1,1,2,S0,General Buyers
1865,19,Male,Backpack,Accessories,72.0,Wyoming,S,Cyan,Fall,3.2,0,2-Day Shipping,0,0,21,Venmo,Quarterly,0,4,organic_block,288.0,0,0,0,0,0.0,0,0,0,0,Teen (18-24),0.1931548619447779,0.6215408163265306,Low,High,1,1,0,S0,General Buyers
1866,56,Male,Pants,Clothing,62.0,Missouri,S,Silver,Summer,3.8,0,Store Pickup,0,0,12,Bank Transfer,Monthly,0,12,organic_block,744.0,0,0,0,1,0.0,0,0,0,0,Senior (50-70),0.2252685074029611,0.5678724489795918,Low,Medium,0,0,1,S0,General Buyers
1867,31,Male,T-Shirt,Clothing,44.0,Alaska,Xl,Gold,Winter,4.2,0,Standard,0,0,9,Credit Card,Fortnightly,0,26,organic_block,1144.0,0,0,0,1,0.0,0,1,0,0,Young Adult (25-34),0.3075286114445778,0.4978163265306122,Medium,Medium,0,1,1,S0,General Buyers
1868,45,Male,Skirt,Clothing,52.0,Delaware,M,Brown,Fall,3.4,0,2-Day Shipping,0,0,20,Venmo,Quarterly,0,4,organic_block,208.0,0,0,0,0,0.0,0,0,0,0,Mid-Age (35-49),0.203032412965186,0.5409387755102041,Low,Medium,1,1,1,S0,General Buyers
1869,23,Male,Gloves,Accessories,58.0,Indiana,M,Silver,Spring,4.7,0,Next Day Air,0,0,44,Cash,Fortnightly,0,26,organic_block,1508.0,0,0,1,0,0.0,0,1,1,0,Teen (18-24),0.5618143257302921,0.7676377551020408,High,High,1,0,0,S0,General Buyers
1870,18,Male,Blouse,Clothing,77.0,West Virginia,S,Beige,Spring,3.9,0,2-Day Shipping,0,0,16,Debit Card,Every 3 Months,0,4,organic_block,308.0,0,0,0,0,0.0,0,0,0,0,Teen (18-24),0.2185426170468187,0.659905612244898,Low,High,1,1,1,S0,General Buyers
1871,43,Male,Blouse,Clothing,99.0,Wyoming,L,Violet,Spring,4.3,0,Store Pickup,0,0,27,Debit Card,Fortnightly,0,26,organic_block,2574.0,1,0,0,0,0.0,0,1,0,0,Mid-Age (35-49),0.4257326930772308,0.8362780612244898,Medium,High,0,1,1,S1,High-Value Loyal
1872,56,Male,Jeans,Clothing,96.0,Illinois,Xl,Violet,Fall,2.7,0,Standard,0,0,14,Cash,Every 3 Months,0,4,organic_block,384.0,1,0,0,0,0.0,0,0,0,1,Senior (50-70),0.110297719087635,0.660826530612245,Low,High,0,0,1,S1,High-Value Loyal
1873,43,Male,T-Shirt,Clothing,64.0,Alaska,M,Lavender,Summer,4.6,0,Standard,0,0,24,Credit Card,Monthly,0,12,organic_block,768.0,0,0,0,0,0.0,0,1,1,0,Mid-Age (35-49),0.3627378951580632,0.6858469387755103,Medium,High,0,1,1,S0,General Buyers
1874,64,Male,Sweater,Clothing,44.0,Wisconsin,Xl,Red,Fall,2.9,0,Express,0,0,49,Bank Transfer,Weekly,0,52,organic_block,2288.0,0,0,1,0,0.0,0,0,0,1,Senior (50-70),0.5758775510204082,0.6238979591836735,High,High,1,0,1,S0,General Buyers
1875,67,Male,Pants,Clothing,33.0,Indiana,L,Purple,Fall,3.6,0,Free Shipping,0,0,14,Cash,Weekly,0,52,organic_block,1716.0,0,1,0,0,0.0,0,0,0,0,Senior (50-70),0.4175918367346939,0.4392015306122449,Medium,Medium,0,0,1,S0,General Buyers
1876,63,Male,Boots,Footwear,71.0,Tennessee,M,Brown,Winter,3.9,0,Next Day Air,0,0,6,Credit Card,Quarterly,0,4,organic_block,284.0,0,0,0,1,0.0,0,0,0,0,Senior (50-70),0.1573181272509003,0.5826352040816326,Low,Medium,1,1,2,S0,General Buyers
1877,54,Male,Skirt,Clothing,36.0,Illinois,M,Gray,Fall,2.6,0,Standard,0,0,20,Venmo,Quarterly,0,4,organic_block,144.0,0,1,0,0,0.0,0,0,0,1,Senior (50-70),0.139032412965186,0.4229387755102041,Low,Low,0,1,1,S0,General Buyers
1878,69,Male,Gloves,Accessories,62.0,Pennsylvania,L,Pink,Fall,3.6,0,Express,0,0,3,Credit Card,Annually,0,1,organic_block,62.0,0,0,0,1,0.0,0,0,0,0,Senior (50-70),0.1002448979591836,0.5099540816326531,Low,Medium,1,1,0,S0,General Buyers
1879,34,Male,Socks,Clothing,29.0,Oklahoma,L,Magenta,Summer,3.4,0,Store Pickup,0,0,5,Credit Card,Monthly,0,12,organic_block,348.0,0,1,0,1,0.0,0,0,0,0,Young Adult (25-34),0.1504113645458183,0.3637831632653061,Low,Low,0,1,1,S5,Low-Value Occasional
1880,56,Male,T-Shirt,Clothing,33.0,Tennessee,L,Charcoal,Spring,3.5,0,Express,0,0,46,Cash,Bi-Weekly,0,26,organic_block,858.0,0,1,1,0,0.0,0,0,0,0,Senior (50-70),0.4780592236894758,0.5964668367346939,High,Medium,1,0,1,S0,General Buyers
1881,34,Male,Blouse,Clothing,33.0,New Jersey,L,Yellow,Fall,3.1,0,2-Day Shipping,0,0,8,Debit Card,Monthly,0,12,organic_block,396.0,0,1,0,1,0.0,0,0,0,0,Young Adult (25-34),0.1447787114845938,0.3785892857142857,Low,Low,1,1,1,S5,Low-Value Occasional
1882,58,Male,Blouse,Clothing,41.0,New Jersey,M,Red,Winter,4.3,0,Standard,0,0,13,Cash,Bi-Weekly,0,26,organic_block,1066.0,0,0,0,1,0.0,0,1,0,0,Senior (50-70),0.3400184073629452,0.5110994897959183,Medium,Medium,0,0,1,S0,General Buyers
1883,44,Male,Scarf,Accessories,54.0,Tennessee,L,Blue,Winter,5.0,0,Store Pickup,0,0,25,Bank Transfer,Quarterly,0,4,organic_block,216.0,0,0,0,0,0.0,0,1,1,0,Mid-Age (35-49),0.3616446578631452,0.6711989795918367,Medium,High,0,0,0,S0,General Buyers
1884,25,Male,Backpack,Accessories,58.0,Georgia,M,Cyan,Spring,4.9,0,Store Pickup,0,0,39,Debit Card,Fortnightly,0,26,organic_block,1508.0,0,0,1,0,0.0,0,1,1,0,Young Adult (25-34),0.547202080832333,0.7541275510204082,High,High,0,1,0,S0,General Buyers
1885,27,Male,Shorts,Clothing,30.0,Arizona,S,Pink,Summer,4.3,0,Next Day Air,0,0,15,Bank Transfer,Bi-Weekly,0,26,organic_block,780.0,0,1,0,0,0.0,0,1,0,0,Young Adult (25-34),0.3522633053221288,0.4731785714285714,Medium,Medium,1,0,1,S0,General Buyers
1886,26,Male,Jewelry,Accessories,53.0,Nevada,S,Maroon,Winter,4.4,0,Standard,0,0,35,Cash,Monthly,0,12,organic_block,636.0,0,0,0,0,0.0,0,1,0,0,Young Adult (25-34),0.4140848339335734,0.681844387755102,Medium,High,0,0,0,S0,General Buyers
1887,18,Male,Gloves,Accessories,91.0,Arkansas,L,Beige,Spring,4.4,0,Next Day Air,0,0,46,Cash,Bi-Weekly,0,26,organic_block,2366.0,1,0,1,0,0.0,0,1,0,0,Teen (18-24),0.5500592236894758,0.904216836734694,High,High,1,0,0,S1,High-Value Loyal
1888,64,Male,Hoodie,Clothing,44.0,North Dakota,Xl,Gold,Fall,3.5,0,Express,0,0,3,Paypal,Monthly,0,12,organic_block,528.0,0,0,0,1,0.0,0,0,0,0,Senior (50-70),0.1461664665866346,0.425204081632653,Low,Low,1,1,1,S0,General Buyers
1889,62,Male,Hoodie,Clothing,89.0,South Dakota,Xl,Turquoise,Winter,3.4,0,Free Shipping,0,0,48,Credit Card,Weekly,0,52,organic_block,4628.0,1,0,1,0,0.0,0,0,0,0,Senior (50-70),0.6097551020408162,0.845670918367347,High,High,0,1,1,S1,High-Value Loyal
1890,59,Male,Skirt,Clothing,57.0,North Carolina,L,Peach,Spring,2.5,0,Next Day Air,0,0,27,Bank Transfer,Weekly,0,52,organic_block,2964.0,0,0,0,0,0.0,0,0,0,1,Senior (50-70),0.4091836734693878,0.5445280612244898,Medium,Medium,1,0,1,S0,General Buyers
1891,36,Male,Sunglasses,Accessories,57.0,Hawaii,M,Lavender,Spring,3.4,0,Store Pickup,0,0,5,Credit Card,Weekly,0,52,organic_block,2964.0,0,0,0,1,0.0,0,0,0,0,Mid-Age (35-49),0.3464897959183673,0.4862831632653061,Medium,Medium,0,1,0,S0,General Buyers
1892,69,Male,Jewelry,Accessories,74.0,New Hampshire,M,Gray,Summer,2.6,0,Next Day Air,0,0,48,Debit Card,Quarterly,0,4,organic_block,296.0,0,0,1,0,0.0,0,0,0,1,Senior (50-70),0.3104609843937574,0.7320459183673469,Medium,High,1,1,0,S0,General Buyers
1893,39,Male,Jacket,Outerwear,30.0,California,M,Blue,Fall,4.6,0,2-Day Shipping,0,0,12,Venmo,Weekly,0,52,organic_block,1560.0,0,1,0,1,0.0,0,1,1,0,Mid-Age (35-49),0.4853469387755102,0.4758724489795918,High,Medium,1,1,3,S5,Low-Value Occasional
1894,28,Male,Dress,Clothing,20.0,Delaware,L,Red,Summer,3.7,0,Express,0,0,10,Paypal,Fortnightly,0,26,organic_block,520.0,0,1,0,1,0.0,0,0,0,0,Young Adult (25-34),0.2736510604241697,0.3679183673469388,Low,Low,1,1,1,S5,Low-Value Occasional
1895,42,Male,Hoodie,Clothing,90.0,Arizona,M,Purple,Fall,2.5,0,Free Shipping,0,0,48,Debit Card,Bi-Weekly,0,26,organic_block,2340.0,1,0,1,0,0.0,0,0,0,1,Mid-Age (35-49),0.4103041216486594,0.796045918367347,Medium,High,0,1,1,S1,High-Value Loyal
1896,31,Male,Jeans,Clothing,61.0,Washington,L,Indigo,Fall,4.5,0,Express,0,0,3,Debit Card,Monthly,0,12,organic_block,732.0,0,0,0,1,0.0,0,1,1,0,Young Adult (25-34),0.2261664665866347,0.559579081632653,Low,Medium,1,1,1,S0,General Buyers
1897,57,Male,Sandals,Footwear,51.0,Nevada,M,Gold,Fall,2.9,0,Standard,0,0,19,Venmo,Monthly,0,12,organic_block,612.0,0,0,0,0,0.0,0,0,0,1,Senior (50-70),0.196125650260104,0.5014617346938776,Low,Medium,0,1,2,S0,General Buyers
1898,53,Male,Sunglasses,Accessories,97.0,Alaska,L,Teal,Winter,2.9,0,Free Shipping,0,0,11,Debit Card,Fortnightly,0,26,organic_block,2522.0,1,0,0,1,0.0,0,0,0,1,Senior (50-70),0.2157735094037615,0.6618954081632653,Low,High,0,1,0,S1,High-Value Loyal
1899,59,Male,Pants,Clothing,97.0,Texas,L,Magenta,Fall,3.5,0,Next Day Air,0,0,25,Venmo,Monthly,0,12,organic_block,1164.0,1,0,0,0,0.0,0,0,0,0,Senior (50-70),0.280860344137655,0.7693239795918367,Low,High,1,1,1,S1,High-Value Loyal
1900,32,Male,Shorts,Clothing,40.0,New York,L,Maroon,Winter,4.2,0,Store Pickup,0,0,42,Paypal,Weekly,0,52,organic_block,2080.0,0,0,1,0,0.0,0,1,0,0,Young Adult (25-34),0.6370204081632653,0.6486836734693877,High,High,0,1,1,S0,General Buyers
1901,65,Male,Jewelry,Accessories,85.0,Iowa,S,Blue,Summer,3.3,0,Free Shipping,0,0,34,Cash,Quarterly,0,4,organic_block,340.0,1,0,0,0,0.0,0,0,0,0,Senior (50-70),0.2807466986794718,0.7507423469387755,Low,High,0,0,0,S1,High-Value Loyal
1902,56,Male,Socks,Clothing,76.0,Arizona,S,Beige,Winter,3.9,0,Store Pickup,0,0,50,Cash,Quarterly,0,4,organic_block,304.0,0,0,1,0,0.0,0,0,0,0,Senior (50-70),0.4267058823529411,0.829,Medium,High,0,0,1,S0,General Buyers
1903,31,Male,Sandals,Footwear,22.0,New Mexico,S,Olive,Spring,5.0,0,Store Pickup,0,0,21,Venmo,Monthly,0,12,organic_block,264.0,0,1,0,0,0.0,0,1,1,0,Young Adult (25-34),0.3763705482192877,0.5107908163265306,Medium,Medium,0,1,2,S0,General Buyers
1904,59,Male,Pants,Clothing,63.0,North Carolina,M,Gold,Summer,3.3,0,Standard,0,0,37,Bank Transfer,Weekly,0,52,organic_block,3276.0,0,0,0,0,0.0,0,0,0,0,Senior (50-70),0.534408163265306,0.6697984693877551,High,High,0,0,1,S0,General Buyers
1905,22,Male,T-Shirt,Clothing,71.0,Nevada,S,Silver,Spring,4.2,0,Free Shipping,0,0,46,Cash,Monthly,0,12,organic_block,852.0,0,0,1,0,0.0,0,1,0,0,Teen (18-24),0.4654317727090836,0.8047168367346939,High,High,0,0,1,S0,General Buyers
1906,47,Male,Boots,Footwear,35.0,Idaho,M,Teal,Summer,4.9,0,2-Day Shipping,0,0,14,Bank Transfer,Fortnightly,0,26,organic_block,910.0,0,1,0,0,0.0,0,1,1,0,Mid-Age (35-49),0.394140856342537,0.5259515306122449,Medium,Medium,1,0,2,S0,General Buyers
1907,23,Male,Backpack,Accessories,30.0,Vermont,M,Green,Spring,4.6,0,2-Day Shipping,0,0,24,Paypal,Fortnightly,0,26,organic_block,780.0,0,1,0,0,0.0,0,1,1,0,Teen (18-24),0.4313653461384553,0.5370969387755102,Medium,Medium,1,1,0,S0,General Buyers
1908,69,Male,Skirt,Clothing,74.0,New Mexico,L,Orange,Fall,4.8,0,Store Pickup,0,0,36,Credit Card,Every 3 Months,0,4,organic_block,296.0,0,0,0,0,0.0,0,1,1,0,Senior (50-70),0.4129915966386555,0.8028214285714286,Medium,High,0,1,1,S0,General Buyers
1909,18,Male,Scarf,Accessories,71.0,Georgia,Xl,Charcoal,Winter,2.7,0,Next Day Air,0,0,19,Debit Card,Bi-Weekly,0,26,organic_block,1846.0,0,0,0,0,0.0,0,0,0,1,Teen (18-24),0.2487531012404962,0.5769617346938776,Low,Medium,1,1,0,S0,General Buyers
1910,50,Male,Sweater,Clothing,84.0,Kentucky,S,Black,Spring,4.3,0,Store Pickup,0,0,12,Credit Card,Monthly,0,12,organic_block,1008.0,1,0,0,1,0.0,0,1,0,0,Senior (50-70),0.2652685074029611,0.6941224489795917,Low,High,0,1,1,S1,High-Value Loyal
1911,29,Male,Sandals,Footwear,38.0,New York,S,Yellow,Fall,3.8,0,Express,0,0,13,Debit Card,Quarterly,0,4,organic_block,152.0,0,1,0,1,0.0,0,0,0,0,Young Adult (25-34),0.1921752701080432,0.4679744897959184,Low,Medium,1,1,2,S5,Low-Value Occasional
1912,65,Male,Jewelry,Accessories,81.0,Arizona,M,Gray,Spring,4.9,0,Express,0,0,32,Debit Card,Bi-Weekly,0,26,organic_block,2106.0,1,0,0,0,0.0,0,1,1,0,Senior (50-70),0.5043449379751901,0.8190382653061224,High,High,1,1,0,S1,High-Value Loyal
1913,29,Male,Sweater,Clothing,56.0,Colorado,S,Charcoal,Winter,3.4,0,2-Day Shipping,0,0,5,Credit Card,Bi-Weekly,0,26,organic_block,1456.0,0,0,0,1,0.0,0,0,0,0,Young Adult (25-34),0.2190388155262104,0.4819081632653061,Low,Medium,1,1,1,S0,General Buyers
1914,49,Male,Skirt,Clothing,48.0,Kentucky,M,Peach,Winter,3.6,0,Express,0,0,29,Cash,Annually,0,1,organic_block,48.0,0,0,0,0,0.0,0,0,0,0,Mid-Age (35-49),0.2594285714285714,0.5813571428571429,Low,Medium,1,0,1,S0,General Buyers
1915,28,Male,Shorts,Clothing,97.0,Alaska,L,Green,Fall,3.4,0,Standard,0,0,40,Credit Card,Fortnightly,0,26,organic_block,2522.0,1,0,1,0,0.0,0,0,0,0,Young Adult (25-34),0.4333245298119247,0.8398545918367347,Medium,High,0,1,1,S1,High-Value Loyal
1916,51,Male,Backpack,Accessories,74.0,Alabama,M,Magenta,Fall,4.7,0,2-Day Shipping,0,0,44,Cash,Weekly,0,52,organic_block,3848.0,0,0,1,0,0.0,0,1,1,0,Senior (50-70),0.6892653061224491,0.8376377551020407,High,High,1,0,0,S0,General Buyers
1917,26,Male,Hoodie,Clothing,50.0,Connecticut,S,Beige,Winter,3.0,0,Next Day Air,0,0,3,Debit Card,Bi-Weekly,0,26,organic_block,1300.0,0,0,0,1,0.0,0,0,0,0,Young Adult (25-34),0.1747939175670268,0.4214540816326531,Low,Low,1,1,1,S0,General Buyers
1918,38,Male,Skirt,Clothing,71.0,Hawaii,L,Black,Winter,3.4,0,Free Shipping,0,0,35,Paypal,Bi-Weekly,0,26,organic_block,1846.0,0,0,0,0,0.0,0,0,0,0,Mid-Age (35-49),0.4027122849139656,0.7005943877551021,Medium,High,0,1,1,S0,General Buyers
1919,35,Male,Skirt,Clothing,33.0,Idaho,S,Purple,Summer,4.6,0,Standard,0,0,33,Debit Card,Monthly,0,12,organic_block,396.0,0,1,0,0,0.0,0,1,1,0,Mid-Age (35-49),0.4178399359743897,0.596140306122449,Medium,Medium,0,1,1,S0,General Buyers
1920,34,Male,Backpack,Accessories,56.0,Virginia,M,Olive,Summer,3.1,0,Express,0,0,20,Paypal,Bi-Weekly,0,26,organic_block,1456.0,0,0,0,0,0.0,0,0,0,0,Young Adult (25-34),0.286875550220088,0.5404387755102041,Low,Medium,1,1,0,S0,General Buyers
1921,51,Male,Blouse,Clothing,84.0,Connecticut,M,Purple,Spring,2.8,0,Standard,0,0,40,Cash,Every 3 Months,0,4,organic_block,336.0,1,0,1,0,0.0,0,0,0,1,Senior (50-70),0.2774813925570227,0.7469795918367347,Low,High,0,0,1,S1,High-Value Loyal
1922,47,Male,Shirt,Clothing,36.0,Michigan,M,Green,Fall,3.5,0,Store Pickup,0,0,13,Venmo,Annually,0,1,organic_block,36.0,0,1,0,1,0.0,0,0,0,0,Mid-Age (35-49),0.153469387755102,0.4412244897959184,Low,Medium,0,1,1,S5,Low-Value Occasional
1923,18,Male,Gloves,Accessories,63.0,Kentucky,S,Peach,Summer,4.6,0,Standard,0,0,9,Paypal,Monthly,0,12,organic_block,756.0,0,0,0,1,0.0,0,1,1,0,Teen (18-24),0.2709011604641856,0.6049413265306122,Low,High,0,1,0,S0,General Buyers
1924,64,Male,Sandals,Footwear,36.0,Nebraska,Xl,Blue,Summer,4.3,0,Standard,0,0,7,Cash,Annually,0,1,organic_block,36.0,0,1,0,1,0.0,0,1,0,0,Senior (50-70),0.180734693877551,0.4586122448979591,Low,Medium,0,0,2,S5,Low-Value Occasional
1925,30,Male,Jacket,Outerwear,63.0,Michigan,M,Gray,Fall,4.8,0,Free Shipping,0,0,42,Paypal,Quarterly,0,4,organic_block,252.0,0,0,1,0,0.0,0,1,1,0,Young Adult (25-34),0.4497262905162065,0.7853086734693878,Medium,High,0,1,3,S0,General Buyers
1926,59,Male,Sneakers,Footwear,32.0,Utah,L,Black,Winter,2.9,0,Express,0,0,44,Credit Card,Fortnightly,0,26,organic_block,832.0,0,1,1,0,0.0,0,0,0,1,Senior (50-70),0.4178143257302921,0.5458877551020409,Medium,Medium,1,1,2,S0,General Buyers
1927,66,Male,Backpack,Accessories,93.0,New Mexico,M,Silver,Spring,3.0,0,Express,0,0,6,Paypal,Annually,0,1,organic_block,93.0,1,0,0,1,0.0,0,0,0,0,Senior (50-70),0.0706122448979592,0.6248852040816326,Low,High,1,1,0,S1,High-Value Loyal
1928,40,Male,Pants,Clothing,29.0,Florida,M,Pink,Summer,2.9,0,Standard,0,0,8,Cash,Every 3 Months,0,4,organic_block,116.0,0,1,0,1,0.0,0,0,0,1,Mid-Age (35-49),0.089563025210084,0.3490892857142857,Low,Low,0,0,1,S5,Low-Value Occasional
1929,25,Male,Sunglasses,Accessories,92.0,Mississippi,S,Lavender,Summer,3.7,0,Standard,0,0,10,Paypal,Weekly,0,52,organic_block,4784.0,1,0,0,1,0.0,0,0,0,0,Young Adult (25-34),0.4011020408163265,0.6829183673469388,Medium,High,0,1,0,S1,High-Value Loyal
1930,59,Male,Jeans,Clothing,33.0,Hawaii,L,Brown,Fall,4.7,0,Standard,0,0,46,Venmo,Quarterly,0,4,organic_block,132.0,0,1,1,0,0.0,0,1,1,0,Senior (50-70),0.4662160864345738,0.6684668367346939,High,High,0,1,1,S0,General Buyers
1931,66,Male,Pants,Clothing,52.0,North Carolina,L,Turquoise,Spring,3.5,0,Store Pickup,0,0,26,Cash,Weekly,0,52,organic_block,2704.0,0,0,0,0,0.0,0,0,0,0,Senior (50-70),0.4830612244897959,0.5775510204081633,High,Medium,0,0,1,S0,General Buyers
1932,54,Male,Jewelry,Accessories,42.0,Illinois,S,Olive,Spring,2.7,0,Store Pickup,0,0,6,Debit Card,Every 3 Months,0,4,organic_block,168.0,0,0,0,1,0.0,0,0,0,1,Senior (50-70),0.0613181272509003,0.3837602040816327,Low,Low,0,1,0,S0,General Buyers
1933,42,Male,Hoodie,Clothing,36.0,Maryland,M,White,Spring,5.0,0,Free Shipping,0,0,47,Credit Card,Every 3 Months,0,4,organic_block,144.0,0,1,1,0,0.0,0,1,1,0,Mid-Age (35-49),0.4963385354141656,0.7046938775510204,High,High,0,1,1,S0,General Buyers
1934,48,Male,Sandals,Footwear,67.0,Montana,L,Violet,Summer,4.1,0,Next Day Air,0,0,28,Venmo,Annually,0,1,organic_block,67.0,0,0,0,0,0.0,0,1,0,0,Mid-Age (35-49),0.2933061224489796,0.6893801020408162,Low,High,1,1,2,S0,General Buyers
1935,34,Male,Jacket,Outerwear,43.0,Michigan,L,Gold,Winter,2.7,0,Free Shipping,0,0,23,Bank Transfer,Annually,0,1,organic_block,43.0,0,0,0,0,0.0,0,0,0,1,Young Adult (25-34),0.1506938775510204,0.4748698979591836,Low,Medium,0,0,3,S0,General Buyers
1936,19,Male,Blouse,Clothing,68.0,North Carolina,Xl,Violet,Spring,4.8,0,Free Shipping,0,0,45,Cash,Fortnightly,0,26,organic_block,1768.0,0,0,1,0,0.0,0,1,1,0,Teen (18-24),0.575936774709884,0.8224897959183674,High,High,0,0,1,S0,General Buyers
1937,70,Male,Jewelry,Accessories,60.0,Minnesota,S,Teal,Summer,4.3,0,2-Day Shipping,0,0,44,Paypal,Every 3 Months,0,4,organic_block,240.0,0,0,1,0,0.0,0,1,0,0,Senior (50-70),0.4219711884753901,0.7523877551020408,Medium,High,1,1,0,S0,General Buyers
1938,43,Male,Socks,Clothing,53.0,Delaware,M,Olive,Summer,4.5,0,2-Day Shipping,0,0,11,Bank Transfer,Monthly,0,12,organic_block,636.0,0,0,0,1,0.0,0,1,1,0,Mid-Age (35-49),0.2751460584233693,0.5653954081632653,Low,Medium,1,0,1,S0,General Buyers
