customer_id,age,age_band,gender,category,season,location,purchase_amount,previous_purchases,purchases_per_year,spend_x_frequency,review_rating,subscription_status,discount_applied,promo_code_used,promo_dependency_score,promo_flag,satisfaction_flag,high_satisfaction,loyalty_score_A,loyalty_score_B,loyalty_tier_A,loyalty_tier_B,high_value_flag,high_repeat_flag,segment_code,segment_label,shipping_type,payment_method,premium_shipping,digital_payment
2078,64,Senior (50-70),Male,Accessories,Fall,Nebraska,34.0,26,1,34.0,3.3,0,0,0,0.0,0,0,0,0.2170612244897959,0.4868010204081632,Low,Medium,0,0,S0,General Buyers,Free Shipping,Bank Transfer,0,0
2079,49,Mid-Age (35-49),Male,Clothing,Spring,Hawaii,42.0,40,52,2184.0,3.2,0,0,0,0.0,0,0,0,0.5447755102040817,0.5872295918367347,High,Medium,0,1,S0,General Buyers,Next Day Air,Debit Card,1,1
2080,32,Young Adult (25-34),Male,Clothing,Summer,Montana,24.0,16,4,96.0,3.1,0,0,0,0.0,0,0,0,0.1545426170468187,0.380030612244898,Low,Low,0,0,S0,General Buyers,Next Day Air,Paypal,1,1
2081,29,Young Adult (25-34),Male,Accessories,Fall,South Dakota,47.0,17,26,1222.0,3.5,0,0,0,0.0,0,0,0,0.3005082032813125,0.5097576530612244,Low,Medium,0,0,S0,General Buyers,Free Shipping,Debit Card,0,1
2082,24,Teen (18-24),Male,Outerwear,Spring,Alabama,78.0,48,26,2028.0,4.3,0,0,0,0.0,0,1,0,0.5543041216486594,0.8515459183673469,High,High,0,1,S0,General Buyers,Standard,Bank Transfer,0,0
2083,41,Mid-Age (35-49),Male,Clothing,Summer,Arkansas,89.0,28,4,356.0,2.9,0,0,0,0.0,0,0,0,0.2120120048019207,0.7136301020408163,Low,High,1,0,S1,High-Value Loyal,Free Shipping,Venmo,0,1
2084,41,Mid-Age (35-49),Male,Accessories,Fall,Mississippi,59.0,26,26,1534.0,2.7,0,0,0,0.0,0,0,0,0.2916102440976391,0.5601760204081633,Low,Medium,0,0,S0,General Buyers,Store Pickup,Credit Card,0,1
2085,32,Young Adult (25-34),Male,Clothing,Summer,Vermont,94.0,43,4,376.0,4.0,0,0,0,0.0,0,1,0,0.3918487394957983,0.8780357142857143,Medium,High,1,1,S1,High-Value Loyal,Standard,Bank Transfer,0,0
2086,69,Senior (50-70),Male,Clothing,Fall,New York,49.0,38,52,2548.0,4.6,0,0,0,0.0,0,1,1,0.6445306122448979,0.6916505102040816,High,High,0,1,S0,General Buyers,Free Shipping,Debit Card,0,1
2087,65,Senior (50-70),Male,Clothing,Summer,North Dakota,89.0,36,4,356.0,4.7,0,0,0,0.0,0,1,1,0.4049915966386554,0.8624464285714286,Medium,High,1,0,S1,High-Value Loyal,2-Day Shipping,Cash,1,0
2088,54,Senior (50-70),Male,Accessories,Summer,Wisconsin,91.0,1,52,4732.0,4.7,0,0,0,0.0,0,1,1,0.426,0.6926249999999999,Medium,High,1,0,S1,High-Value Loyal,Standard,Credit Card,0,1
2089,39,Mid-Age (35-49),Male,Footwear,Spring,California,89.0,49,1,89.0,4.0,0,0,0,0.0,0,1,0,0.4138775510204081,0.8867729591836734,Medium,High,1,1,S1,High-Value Loyal,Standard,Debit Card,0,1
2090,37,Mid-Age (35-49),Male,Outerwear,Spring,Maryland,57.0,41,4,228.0,3.6,0,0,0,0.0,0,0,0,0.3476038415366146,0.6819566326530613,Medium,High,0,1,S0,General Buyers,Free Shipping,Credit Card,0,1
2091,51,Senior (50-70),Male,Clothing,Winter,Massachusetts,71.0,21,12,852.0,3.4,0,0,0,0.0,0,0,0,0.2483705482192877,0.6291658163265306,Low,High,0,0,S0,General Buyers,Free Shipping,Debit Card,0,1
2092,26,Young Adult (25-34),Male,Clothing,Fall,Washington,97.0,24,4,388.0,3.0,0,0,0,0.0,0,0,0,0.1955222088835534,0.7342219387755102,Low,High,1,0,S1,High-Value Loyal,Next Day Air,Bank Transfer,1,0
2093,42,Mid-Age (35-49),Male,Footwear,Fall,Minnesota,45.0,27,52,2340.0,2.6,0,0,0,0.0,0,0,0,0.4171836734693878,0.4980280612244898,Medium,Medium,0,0,S0,General Buyers,Next Day Air,Bank Transfer,1,0
2094,21,Teen (18-24),Male,Clothing,Spring,Washington,91.0,4,1,91.0,4.2,0,0,0,0.0,0,1,0,0.1543673469387755,0.6779311224489796,Low,High,1,0,S1,High-Value Loyal,Store Pickup,Debit Card,0,1
2095,53,Senior (50-70),Male,Clothing,Spring,South Carolina,25.0,19,1,25.0,3.4,0,0,0,0.0,0,0,0,0.182204081632653,0.4177117346938775,Low,Low,0,0,S0,General Buyers,Standard,Venmo,0,1
2096,36,Mid-Age (35-49),Male,Clothing,Fall,New Mexico,63.0,1,26,1638.0,4.0,0,0,0,0.0,0,1,0,0.2425490196078431,0.528125,Low,Medium,0,0,S0,General Buyers,Store Pickup,Bank Transfer,0,0
2097,21,Teen (18-24),Male,Clothing,Summer,North Carolina,52.0,27,1,52.0,4.7,0,0,0,0.0,0,1,1,0.3351836734693878,0.6546530612244897,Medium,High,0,0,S0,General Buyers,Free Shipping,Debit Card,0,1
2098,33,Young Adult (25-34),Male,Footwear,Winter,Iowa,43.0,5,52,2236.0,3.9,0,0,0,0.0,0,0,0,0.3864897959183673,0.4550331632653061,Medium,Medium,0,0,S0,General Buyers,Next Day Air,Credit Card,1,1
2099,49,Mid-Age (35-49),Male,Clothing,Summer,Louisiana,28.0,20,4,112.0,3.3,0,0,0,0.0,0,0,0,0.195032412965186,0.429938775510204,Low,Medium,0,0,S0,General Buyers,2-Day Shipping,Venmo,1,1
2100,31,Young Adult (25-34),Male,Clothing,Summer,Oklahoma,78.0,50,1,78.0,2.9,0,0,0,0.0,0,0,0,0.3319999999999999,0.7777499999999999,Medium,High,0,1,S0,General Buyers,Express,Paypal,1,1
2101,68,Senior (50-70),Male,Clothing,Spring,Michigan,31.0,36,26,806.0,4.4,0,0,0,0.0,0,1,0,0.4888347338935574,0.5906964285714286,High,Medium,0,0,S0,General Buyers,Free Shipping,Cash,0,0
2102,49,Mid-Age (35-49),Male,Clothing,Winter,Oregon,23.0,12,26,598.0,3.6,0,0,0,0.0,0,0,0,0.2778959583833533,0.3852474489795918,Low,Low,0,0,S5,Low-Value Occasional,Next Day Air,Bank Transfer,1,0
2103,23,Teen (18-24),Male,Accessories,Spring,Idaho,25.0,23,12,300.0,4.5,0,0,0,0.0,0,1,1,0.3486154461784714,0.5041198979591837,Medium,Medium,0,0,S0,General Buyers,Store Pickup,Cash,0,0
2104,30,Young Adult (25-34),Male,Clothing,Summer,Indiana,86.0,21,52,4472.0,3.7,0,0,0,0.0,0,0,0,0.4684489795918368,0.7127908163265306,High,High,1,0,S1,High-Value Loyal,Store Pickup,Venmo,0,1
2105,53,Senior (50-70),Male,Footwear,Spring,New Mexico,88.0,47,52,4576.0,2.8,0,0,0,0.0,0,0,0,0.5556326530612246,0.8001938775510204,High,High,1,1,S1,High-Value Loyal,Free Shipping,Venmo,0,1
2106,65,Senior (50-70),Male,Accessories,Spring,South Carolina,35.0,38,26,910.0,4.5,0,0,0,0.0,0,1,1,0.5090796318527411,0.6244005102040816,High,High,0,1,S0,General Buyers,Free Shipping,Venmo,0,1
2107,60,Senior (50-70),Male,Accessories,Fall,Vermont,34.0,40,4,136.0,4.4,0,0,0,0.0,0,1,0,0.4054813925570228,0.6242295918367347,Medium,High,0,1,S0,General Buyers,Standard,Credit Card,0,1
2108,46,Mid-Age (35-49),Male,Clothing,Winter,Delaware,75.0,35,4,300.0,3.3,0,0,0,0.0,0,0,0,0.2868691476590636,0.712094387755102,Low,High,0,0,S0,General Buyers,Standard,Paypal,0,1
2109,54,Senior (50-70),Male,Clothing,Winter,North Dakota,46.0,4,4,184.0,4.2,0,0,0,0.0,0,1,0,0.1690732292917167,0.4810561224489795,Low,Medium,0,0,S0,General Buyers,Express,Credit Card,1,1
2110,59,Senior (50-70),Male,Accessories,Fall,California,31.0,28,4,124.0,2.7,0,0,0,0.0,0,0,0,0.1960120048019207,0.4478801020408163,Low,Medium,0,0,S0,General Buyers,Free Shipping,Venmo,0,1
2111,52,Senior (50-70),Male,Clothing,Spring,Montana,93.0,36,4,372.0,3.9,0,0,0,0.0,0,0,0,0.3409915966386554,0.8319464285714285,Medium,High,1,0,S1,High-Value Loyal,Store Pickup,Debit Card,0,1
2112,41,Mid-Age (35-49),Male,Accessories,Spring,Missouri,85.0,15,1,85.0,2.6,0,0,0,0.0,0,0,0,0.0937142857142857,0.6118035714285714,Low,High,1,0,S1,High-Value Loyal,Free Shipping,Bank Transfer,0,0
2113,43,Mid-Age (35-49),Male,Accessories,Fall,Tennessee,68.0,7,26,1768.0,4.5,0,0,0,0.0,0,1,1,0.3192837134853942,0.6106122448979592,Medium,High,0,0,S0,General Buyers,2-Day Shipping,Cash,1,0
2114,63,Senior (50-70),Male,Clothing,Spring,Virginia,40.0,29,4,160.0,2.7,0,0,0,0.0,0,0,0,0.2021344537815126,0.4923571428571428,Low,Medium,0,0,S0,General Buyers,Store Pickup,Paypal,0,1
2115,37,Mid-Age (35-49),Male,Clothing,Winter,Vermont,51.0,12,1,51.0,2.9,0,0,0,0.0,0,0,0,0.0993469387755102,0.4657474489795918,Low,Medium,0,0,S0,General Buyers,Standard,Debit Card,0,1
2116,44,Mid-Age (35-49),Male,Accessories,Winter,Rhode Island,85.0,16,26,2210.0,3.4,0,0,0,0.0,0,0,0,0.2863857543017207,0.664905612244898,Low,High,1,0,S1,High-Value Loyal,Store Pickup,Bank Transfer,0,0
2117,67,Senior (50-70),Male,Outerwear,Summer,Kansas,23.0,50,26,598.0,2.9,0,0,0,0.0,0,0,0,0.4545490196078431,0.5371250000000001,Medium,Medium,0,1,S0,General Buyers,Express,Debit Card,1,1
2118,27,Young Adult (25-34),Male,Clothing,Summer,Colorado,28.0,11,1,28.0,3.8,0,0,0,0.0,0,0,0,0.1652244897959183,0.4140204081632652,Low,Low,0,0,S5,Low-Value Occasional,Free Shipping,Debit Card,0,1
2119,60,Senior (50-70),Male,Clothing,Fall,Georgia,44.0,28,4,176.0,4.2,0,0,0,0.0,0,1,0,0.3160120048019207,0.5947551020408163,Medium,Medium,0,0,S0,General Buyers,2-Day Shipping,Debit Card,1,1
2120,58,Senior (50-70),Male,Accessories,Spring,Nebraska,57.0,36,26,1482.0,3.5,0,0,0,0.0,0,0,0,0.4168347338935574,0.6504464285714286,Medium,High,0,0,S0,General Buyers,Store Pickup,Venmo,0,1
2121,53,Senior (50-70),Male,Accessories,Fall,Missouri,98.0,38,4,392.0,3.1,0,0,0,0.0,0,0,0,0.2892364945978391,0.8160255102040816,Low,High,1,1,S1,High-Value Loyal,Next Day Air,Paypal,1,1
2122,43,Mid-Age (35-49),Male,Accessories,Winter,Alaska,68.0,32,12,816.0,3.5,0,0,0,0.0,0,0,0,0.3237174869947979,0.6781632653061225,Medium,High,0,0,S0,General Buyers,2-Day Shipping,Bank Transfer,1,0
2123,32,Young Adult (25-34),Male,Outerwear,Fall,Virginia,36.0,42,52,1872.0,4.0,0,0,0,0.0,0,1,0,0.6210204081632653,0.6191836734693877,High,High,0,1,S0,General Buyers,Express,Debit Card,1,1
2124,54,Senior (50-70),Male,Outerwear,Spring,Nebraska,71.0,22,26,1846.0,3.7,0,0,0,0.0,0,0,0,0.3471204481792717,0.6522678571428571,Medium,High,0,0,S0,General Buyers,Express,Debit Card,1,1
2125,47,Mid-Age (35-49),Male,Clothing,Fall,Rhode Island,60.0,22,4,240.0,4.2,0,0,0,0.0,0,1,0,0.2792773109243697,0.6341428571428571,Low,High,0,0,S0,General Buyers,Next Day Air,Venmo,1,1
2126,57,Senior (50-70),Male,Outerwear,Fall,New Hampshire,87.0,31,4,348.0,4.8,0,0,0,0.0,0,1,1,0.3823793517406962,0.8341862244897958,Medium,High,1,0,S1,High-Value Loyal,Store Pickup,Paypal,0,1
2127,63,Senior (50-70),Male,Footwear,Winter,Alabama,38.0,28,12,456.0,4.1,0,0,0,0.0,0,1,0,0.3472276910764305,0.5625051020408163,Medium,Medium,0,0,S0,General Buyers,Express,Credit Card,1,1
2128,70,Senior (50-70),Male,Footwear,Spring,North Carolina,45.0,40,52,2340.0,4.5,0,0,0,0.0,0,1,1,0.6487755102040816,0.6783545918367347,High,High,0,1,S0,General Buyers,2-Day Shipping,Debit Card,1,1
2129,62,Senior (50-70),Male,Outerwear,Fall,New Mexico,47.0,21,52,2444.0,2.7,0,0,0,0.0,0,0,0,0.3884489795918368,0.4821658163265306,Medium,Medium,0,0,S0,General Buyers,2-Day Shipping,Paypal,1,1
2130,40,Mid-Age (35-49),Male,Clothing,Fall,Minnesota,57.0,12,4,228.0,2.8,0,0,0,0.0,0,0,0,0.1060528211284513,0.4859974489795918,Low,Medium,0,0,S0,General Buyers,Store Pickup,Paypal,0,1
2131,25,Young Adult (25-34),Male,Accessories,Summer,Arizona,68.0,33,1,68.0,3.7,0,0,0,0.0,0,0,0,0.2919183673469387,0.695265306122449,Low,High,0,0,S0,General Buyers,Free Shipping,Credit Card,0,1
2132,19,Teen (18-24),Male,Clothing,Fall,Montana,52.0,9,26,1352.0,3.6,0,0,0,0.0,0,0,0,0.2595286114445778,0.4968163265306122,Low,Medium,0,0,S0,General Buyers,Express,Bank Transfer,1,0
2133,25,Young Adult (25-34),Male,Clothing,Fall,Vermont,87.0,15,52,4524.0,4.7,0,0,0,0.0,0,1,1,0.5117142857142858,0.7465535714285714,High,High,1,0,S1,High-Value Loyal,2-Day Shipping,Debit Card,1,1
2134,21,Teen (18-24),Male,Accessories,Summer,Maine,34.0,13,1,34.0,3.8,0,0,0,0.0,0,0,0,0.177469387755102,0.4504744897959183,Low,Medium,0,0,S5,Low-Value Occasional,Standard,Bank Transfer,0,0
2135,55,Senior (50-70),Male,Footwear,Winter,Virginia,41.0,35,26,1066.0,2.9,0,0,0,0.0,0,0,0,0.3627122849139655,0.5393443877551021,Medium,Medium,0,0,S0,General Buyers,Standard,Credit Card,0,1
2136,34,Young Adult (25-34),Male,Accessories,Winter,California,94.0,1,4,376.0,4.6,0,0,0,0.0,0,1,1,0.1827058823529411,0.69975,Low,High,1,0,S1,High-Value Loyal,Next Day Air,Debit Card,1,1
2137,47,Mid-Age (35-49),Male,Accessories,Summer,New York,93.0,25,26,2418.0,2.8,0,0,0,0.0,0,0,0,0.2934877951180472,0.7098239795918367,Low,High,1,0,S1,High-Value Loyal,Standard,Bank Transfer,0,0
2138,27,Young Adult (25-34),Male,Clothing,Winter,Indiana,51.0,20,4,204.0,4.6,0,0,0,0.0,0,1,1,0.299032412965186,0.608563775510204,Low,High,0,0,S0,General Buyers,2-Day Shipping,Credit Card,1,1
2139,67,Senior (50-70),Male,Clothing,Fall,Mississippi,42.0,36,4,168.0,2.8,0,0,0,0.0,0,0,0,0.2529915966386554,0.5428214285714286,Low,Medium,0,0,S0,General Buyers,Next Day Air,Venmo,1,1
2140,40,Mid-Age (35-49),Male,Footwear,Winter,New York,95.0,33,52,4940.0,3.0,0,0,0,0.0,0,0,0,0.4859183673469388,0.771390306122449,High,High,1,0,S1,High-Value Loyal,Free Shipping,Cash,0,0
2141,53,Senior (50-70),Male,Accessories,Fall,New Mexico,90.0,36,26,2340.0,3.7,0,0,0,0.0,0,0,0,0.4328347338935574,0.8068214285714286,Medium,High,1,0,S1,High-Value Loyal,Standard,Cash,0,0
2142,24,Teen (18-24),Male,Clothing,Winter,Kentucky,98.0,32,1,98.0,4.1,0,0,0,0.0,0,1,0,0.3177959183673469,0.8454132653061225,Medium,High,1,0,S1,High-Value Loyal,2-Day Shipping,Paypal,1,1
2143,47,Mid-Age (35-49),Male,Accessories,Winter,North Dakota,39.0,21,4,156.0,4.3,0,0,0,0.0,0,1,0,0.2811548619447779,0.5431658163265306,Low,Medium,0,0,S0,General Buyers,Next Day Air,Venmo,1,1
2144,53,Senior (50-70),Male,Footwear,Fall,Arkansas,66.0,48,26,1716.0,3.8,0,0,0,0.0,0,0,0,0.5143041216486595,0.7690459183673469,High,High,0,1,S0,General Buyers,Next Day Air,Venmo,1,1
2145,47,Mid-Age (35-49),Male,Footwear,Winter,Maryland,23.0,25,4,92.0,3.7,0,0,0,0.0,0,0,0,0.2576446578631453,0.4575739795918367,Low,Medium,0,0,S0,General Buyers,Free Shipping,Paypal,0,1
2146,38,Mid-Age (35-49),Male,Clothing,Winter,Connecticut,73.0,32,1,73.0,4.8,0,0,0,0.0,0,1,1,0.3737959183673469,0.7780382653061224,Medium,High,0,0,S0,General Buyers,Standard,Paypal,0,1
2147,48,Mid-Age (35-49),Male,Accessories,Summer,Utah,23.0,45,4,92.0,4.6,0,0,0,0.0,0,1,1,0.452093637454982,0.6136147959183673,Medium,High,0,1,S0,General Buyers,Standard,Paypal,0,1
2148,47,Mid-Age (35-49),Male,Clothing,Fall,Missouri,43.0,4,26,1118.0,4.8,0,0,0,0.0,0,1,1,0.3249163665466186,0.5039311224489795,Medium,Medium,0,0,S0,General Buyers,Standard,Cash,0,0
2149,19,Teen (18-24),Male,Clothing,Winter,Nebraska,45.0,19,26,1170.0,4.6,0,0,0,0.0,0,1,1,0.4007531012404962,0.5772117346938775,Medium,Medium,0,0,S0,General Buyers,2-Day Shipping,Paypal,1,1
2150,38,Mid-Age (35-49),Male,Footwear,Winter,Hawaii,21.0,1,52,1092.0,4.0,0,0,0,0.0,0,1,0,0.37,0.344375,Medium,Low,0,0,S5,Low-Value Occasional,Standard,Bank Transfer,0,0
2151,57,Senior (50-70),Male,Clothing,Spring,Illinois,40.0,12,52,2080.0,2.6,0,0,0,0.0,0,0,0,0.3253469387755102,0.3996224489795918,Medium,Low,0,0,S0,General Buyers,2-Day Shipping,Cash,1,0
2152,70,Senior (50-70),Male,Clothing,Fall,Vermont,58.0,18,12,696.0,2.6,0,0,0,0.0,0,0,0,0.1660032012805122,0.5089846938775511,Low,Medium,0,0,S0,General Buyers,2-Day Shipping,Venmo,1,1
2153,38,Mid-Age (35-49),Male,Clothing,Summer,New Jersey,48.0,43,26,1248.0,4.5,0,0,0,0.0,0,1,1,0.5396918767507003,0.7067857142857142,High,High,0,1,S0,General Buyers,Next Day Air,Bank Transfer,1,0
2154,35,Mid-Age (35-49),Male,Clothing,Fall,Kentucky,94.0,31,1,94.0,4.2,0,0,0,0.0,0,1,0,0.3196734693877551,0.8288112244897959,Medium,High,1,0,S1,High-Value Loyal,Free Shipping,Paypal,0,1
2155,46,Mid-Age (35-49),Male,Accessories,Spring,Wyoming,74.0,33,4,296.0,3.4,0,0,0,0.0,0,0,0,0.2826242496998799,0.7035153061224491,Low,High,0,0,S0,General Buyers,Store Pickup,Cash,0,0
2156,32,Young Adult (25-34),Male,Accessories,Fall,Hawaii,51.0,46,12,612.0,3.7,0,0,0,0.0,0,0,0,0.4254317727090836,0.6872168367346938,Medium,High,0,1,S0,General Buyers,Store Pickup,Paypal,0,1
2157,38,Mid-Age (35-49),Male,Clothing,Winter,Missouri,83.0,41,26,2158.0,3.6,0,0,0,0.0,0,0,0,0.4554469787915166,0.7957066326530613,Medium,High,1,1,S1,High-Value Loyal,Next Day Air,Debit Card,1,1
2158,41,Mid-Age (35-49),Male,Accessories,Winter,Mississippi,68.0,41,26,1768.0,4.0,0,0,0,0.0,0,1,0,0.4874469787915166,0.7540816326530612,High,High,0,1,S0,General Buyers,Next Day Air,Venmo,1,1
2159,19,Teen (18-24),Male,Accessories,Spring,Massachusetts,84.0,9,26,2184.0,4.6,0,0,0,0.0,0,1,1,0.3395286114445778,0.6968163265306122,Medium,High,1,0,S1,High-Value Loyal,Standard,Bank Transfer,0,0
2160,18,Teen (18-24),Male,Clothing,Fall,Louisiana,58.0,34,1,58.0,3.0,0,0,0,0.0,0,0,0,0.2420408163265306,0.6146173469387755,Low,High,0,0,S0,General Buyers,Free Shipping,Cash,0,0
2161,45,Mid-Age (35-49),Male,Clothing,Winter,West Virginia,92.0,21,1,92.0,3.3,0,0,0,0.0,0,0,0,0.1864489795918367,0.7150408163265307,Low,High,1,0,S1,High-Value Loyal,Express,Paypal,1,1
2162,23,Teen (18-24),Male,Clothing,Summer,Washington,69.0,5,26,1794.0,3.8,0,0,0,0.0,0,0,0,0.2510388155262104,0.5627831632653061,Low,Medium,0,0,S0,General Buyers,Express,Debit Card,1,1
2163,60,Senior (50-70),Male,Clothing,Summer,Oregon,48.0,32,52,2496.0,2.7,0,0,0,0.0,0,0,0,0.4557959183673469,0.5426632653061225,Medium,Medium,0,0,S0,General Buyers,Free Shipping,Paypal,0,1
2164,52,Senior (50-70),Male,Footwear,Spring,New York,60.0,44,12,720.0,4.5,0,0,0,0.0,0,1,1,0.4771868747498999,0.7643877551020408,High,High,0,1,S0,General Buyers,Express,Bank Transfer,1,0
2165,42,Mid-Age (35-49),Male,Footwear,Winter,Iowa,20.0,46,26,520.0,4.8,0,0,0,0.0,0,1,1,0.5820592236894757,0.6175918367346939,High,High,0,1,S0,General Buyers,Next Day Air,Paypal,1,1
2166,29,Young Adult (25-34),Male,Clothing,Summer,Idaho,55.0,42,4,220.0,4.2,0,0,0,0.0,0,1,0,0.4017262905162065,0.7143086734693878,Medium,High,0,1,S0,General Buyers,Express,Credit Card,1,1
2167,31,Young Adult (25-34),Male,Outerwear,Spring,New Jersey,88.0,50,26,2288.0,3.5,0,0,0,0.0,0,0,0,0.5025490196078432,0.8574999999999999,High,High,1,1,S1,High-Value Loyal,Express,Credit Card,1,1
2168,30,Young Adult (25-34),Male,Clothing,Winter,Ohio,48.0,33,26,1248.0,4.9,0,0,0,0.0,0,1,1,0.510467386954782,0.679765306122449,High,High,0,0,S0,General Buyers,Standard,Venmo,0,1
2169,23,Teen (18-24),Male,Accessories,Spring,Connecticut,74.0,32,4,296.0,4.1,0,0,0,0.0,0,1,0,0.3325018007202881,0.7404132653061224,Medium,High,0,0,S0,General Buyers,Next Day Air,Cash,1,0
2170,31,Young Adult (25-34),Male,Outerwear,Fall,Florida,42.0,32,26,1092.0,2.9,0,0,0,0.0,0,0,0,0.34434493797519,0.5284132653061224,Medium,Medium,0,0,S0,General Buyers,Next Day Air,Bank Transfer,1,0
2171,40,Mid-Age (35-49),Male,Clothing,Fall,South Carolina,32.0,37,4,128.0,4.0,0,0,0,0.0,0,1,0,0.3551140456182473,0.576173469387755,Medium,Medium,0,0,S0,General Buyers,Next Day Air,Venmo,1,1
2172,39,Mid-Age (35-49),Male,Clothing,Summer,Missouri,98.0,9,26,2548.0,4.6,0,0,0,0.0,0,1,1,0.3395286114445778,0.7580663265306122,Medium,High,1,0,S1,High-Value Loyal,Store Pickup,Cash,0,0
2173,28,Young Adult (25-34),Male,Clothing,Fall,Rhode Island,89.0,6,26,2314.0,2.8,0,0,0,0.0,0,0,0,0.1771612645058023,0.5953852040816326,Low,Medium,1,0,S0,General Buyers,Store Pickup,Paypal,0,1
2174,23,Teen (18-24),Male,Accessories,Summer,Delaware,97.0,36,4,388.0,5.0,0,0,0,0.0,0,1,1,0.4289915966386555,0.9154464285714284,Medium,High,1,0,S1,High-Value Loyal,2-Day Shipping,Venmo,1,1
2175,42,Mid-Age (35-49),Male,Accessories,Spring,Colorado,49.0,1,1,49.0,2.9,0,0,0,0.0,0,0,0,0.0319999999999999,0.400875,Low,Low,0,0,S0,General Buyers,Store Pickup,Cash,0,0
2176,68,Senior (50-70),Male,Clothing,Spring,Nebraska,50.0,48,26,1300.0,3.3,0,0,0,0.0,0,0,0,0.4743041216486594,0.669045918367347,High,High,0,1,S0,General Buyers,Free Shipping,Credit Card,0,1
2177,24,Teen (18-24),Male,Accessories,Winter,Vermont,91.0,44,4,364.0,3.4,0,0,0,0.0,0,0,0,0.3499711884753901,0.8340127551020409,Medium,High,1,1,S1,High-Value Loyal,2-Day Shipping,Debit Card,1,1
2178,24,Teen (18-24),Male,Accessories,Winter,Montana,93.0,9,26,2418.0,3.0,0,0,0,0.0,0,0,0,0.2115286114445778,0.6401913265306123,Low,High,1,0,S1,High-Value Loyal,Express,Paypal,1,1
2179,21,Teen (18-24),Male,Accessories,Summer,Florida,98.0,32,1,98.0,4.7,0,0,0,0.0,0,1,1,0.365795918367347,0.8814132653061225,Medium,High,1,0,S1,High-Value Loyal,Standard,Venmo,0,1
2180,49,Mid-Age (35-49),Male,Clothing,Fall,Delaware,82.0,14,12,984.0,2.9,0,0,0,0.0,0,0,0,0.1655134053621448,0.6115765306122449,Low,High,1,0,S1,High-Value Loyal,Next Day Air,Paypal,1,1
2181,41,Mid-Age (35-49),Male,Outerwear,Summer,Connecticut,37.0,43,4,148.0,4.1,0,0,0,0.0,0,1,0,0.3998487394957982,0.6346607142857142,Medium,High,0,1,S0,General Buyers,Store Pickup,Cash,0,0
2182,22,Teen (18-24),Male,Accessories,Fall,Hawaii,63.0,32,26,1638.0,3.2,0,0,0,0.0,0,0,0,0.3683449379751901,0.6382882653061225,Medium,High,0,0,S0,General Buyers,Free Shipping,Bank Transfer,0,0
2183,42,Mid-Age (35-49),Male,Clothing,Winter,New Mexico,99.0,26,26,2574.0,2.7,0,0,0,0.0,0,0,0,0.2916102440976391,0.7351760204081633,Low,High,1,0,S1,High-Value Loyal,Store Pickup,Venmo,0,1
2184,30,Young Adult (25-34),Male,Clothing,Spring,Kansas,37.0,2,12,444.0,4.7,0,0,0,0.0,0,1,1,0.2360440176070428,0.4614770408163265,Low,Medium,0,0,S5,Low-Value Occasional,Store Pickup,Cash,0,0
2185,38,Mid-Age (35-49),Male,Footwear,Spring,Nevada,34.0,16,4,136.0,3.2,0,0,0,0.0,0,0,0,0.1625426170468187,0.4297806122448979,Low,Medium,0,0,S0,General Buyers,Free Shipping,Paypal,0,1
2186,40,Mid-Age (35-49),Male,Clothing,Winter,North Carolina,32.0,50,4,128.0,2.5,0,0,0,0.0,0,0,0,0.3147058823529411,0.5525,Medium,Medium,0,1,S0,General Buyers,Express,Debit Card,1,1
2187,55,Senior (50-70),Male,Footwear,Winter,New Mexico,23.0,6,4,92.0,4.3,0,0,0,0.0,0,1,0,0.1893181272509003,0.3966352040816326,Low,Low,0,0,S5,Low-Value Occasional,Next Day Air,Paypal,1,1
2188,37,Mid-Age (35-49),Male,Clothing,Spring,Idaho,78.0,20,1,78.0,4.4,0,0,0,0.0,0,1,0,0.2683265306122449,0.714688775510204,Low,High,0,0,S0,General Buyers,Free Shipping,Paypal,0,1
2189,41,Mid-Age (35-49),Male,Outerwear,Winter,California,54.0,9,52,2808.0,4.7,0,0,0,0.0,0,1,1,0.4749795918367347,0.5715663265306122,High,Medium,0,0,S0,General Buyers,Next Day Air,Credit Card,1,1
2190,38,Mid-Age (35-49),Male,Clothing,Fall,Wisconsin,94.0,47,26,2444.0,4.0,0,0,0,0.0,0,1,0,0.5241816726690676,0.8984438775510204,High,High,1,1,S1,High-Value Loyal,Express,Credit Card,1,1
2191,42,Mid-Age (35-49),Male,Accessories,Spring,Alaska,75.0,33,1,75.0,4.6,0,0,0,0.0,0,1,1,0.3639183673469387,0.7798903061224489,Medium,High,0,0,S0,General Buyers,Express,Credit Card,1,1
2192,26,Young Adult (25-34),Male,Clothing,Summer,Pennsylvania,69.0,46,26,1794.0,3.8,0,0,0,0.0,0,0,0,0.5020592236894758,0.7719668367346938,High,High,0,1,S0,General Buyers,Next Day Air,Cash,1,0
2193,41,Mid-Age (35-49),Male,Accessories,Winter,Virginia,35.0,9,12,420.0,3.2,0,0,0,0.0,0,0,0,0.1589011604641857,0.3984413265306122,Low,Low,0,0,S5,Low-Value Occasional,Next Day Air,Credit Card,1,1
2194,27,Young Adult (25-34),Male,Clothing,Spring,California,78.0,8,12,936.0,5.0,0,0,0,0.0,0,1,1,0.2967787114845938,0.6894642857142858,Low,High,0,0,S0,General Buyers,Express,Paypal,1,1
